Unnamed: 0,상호명,행정동명,행정동코드,naver_keyword,naver_map_url,naver_visitor_review_qty,naver_star_point,naver_blog_review_qty
9338,고려한방삼계탕삼선교점,삼선동,1129055500,삼선동%20고려한방삼계탕삼선교점,https://m.place.naver.com/restaurant/1544101879,185,4.38,9
9340,도깨비분식까페,삼선동,1129055500,삼선동%20도깨비분식까페,https://m.place.naver.com/restaurant/34349546,123,4.52,1
9343,홍두깨손칼국수,삼선동,1129055500,삼선동%20홍두깨손칼국수,https://m.place.naver.com/restaurant/20823808,null,null,null
9344,회세꼬시,삼선동,1129055500,삼선동%20회세꼬시,https://m.place.naver.com/restaurant/1142678616,null,null,null
9346,녕화식당,삼선동,1129055500,삼선동%20녕화식당,https://m.place.naver.com/restaurant/1365270997,156,4.42,25
9347,스시포유,삼선동,1129055500,삼선동%20스시포유,https://m.place.naver.com/restaurant/1261239104,260,4.47,68
9349,노이어커피,삼선동,1129055500,삼선동%20노이어커피,https://m.place.naver.com/restaurant/1773846853,334,4.71,121
9350,마포숯불갈비,삼선동,1129055500,삼선동%20마포숯불갈비,https://m.place.naver.com/restaurant/1530747407,65,4.59,4
9352,사계의오후,삼선동,1129055500,삼선동%20사계의오후,https://m.place.naver.com/restaurant/1785055254,null,null,null
9353,저팔계,삼선동,1129055500,삼선동%20저팔계,https://m.place.naver.com/restaurant/11594075,105,4.48,7
9354,카페쉼표,삼선동,1129055500,삼선동%20카페쉼표,https://m.place.naver.com/restaurant/1939603975,null,null,null
9358,밥이랑술이랑,삼선동,1129055500,삼선동%20밥이랑술이랑,https://m.place.naver.com/restaurant/38226501,null,null,null
9361,백년감자탕,삼선동,1129055500,삼선동%20백년감자탕,https://m.place.naver.com/restaurant/37868890,192,4.24,31
9362,조마루뼈다귀,삼선동,1129055500,삼선동%20조마루뼈다귀,https://m.place.naver.com/restaurant/11735309,703,4.27,24
9363,스시현,삼선동,1129055500,삼선동%20스시현,https://m.place.naver.com/restaurant/37822466,630,4.44,95
9364,써브웨이한성대점,삼선동,1129055500,삼선동%20써브웨이한성대점,https://m.place.naver.com/restaurant/35787583,"1,596",4.24,28
9365,코다리양반,삼선동,1129055500,삼선동%20코다리양반,https://m.place.naver.com/restaurant/1121921397,47,4.39,8
9368,섭지코지마씸,삼선동,1129055500,삼선동%20섭지코지마씸,https://m.place.naver.com/restaurant/500329398,199,4.34,35
9371,열린마당,삼선동,1129055500,삼선동%20열린마당,https://m.place.naver.com/restaurant/1831273195,128,4.31,7
9372,마전터곱창,삼선동,1129055500,삼선동%20마전터곱창,https://m.place.naver.com/restaurant/18895831,53,4.12,21
9373,돈암순대,삼선동,1129055500,삼선동%20돈암순대,https://m.place.naver.com/restaurant/37558482,452,4.19,166
9374,조마루감자탕,삼선동,1129055500,삼선동%20조마루감자탕,https://m.place.naver.com/restaurant/11735309,703,4.27,24
9375,이조삼계탕,삼선동,1129055500,삼선동%20이조삼계탕,https://m.place.naver.com/restaurant/1951067437,68,4.83,9
9378,잔칫날,삼선동,1129055500,삼선동%20잔칫날,https://m.place.naver.com/restaurant/1860292149,117,4.27,18
9379,인천할머니생선,삼선동,1129055500,삼선동%20인천할머니생선,https://m.place.naver.com/restaurant/1053755690,null,null,null
9382,오늘김밥,삼선동,1129055500,삼선동%20오늘김밥,https://m.place.naver.com/restaurant/20893493,331,4.41,5
9383,달.달커피,삼선동,1129055500,삼선동%20달.달커피,https://m.place.naver.com/restaurant/1393350137,null,null,null
9384,뉴멕시칸,삼선동,1129055500,삼선동%20뉴멕시칸,https://m.place.naver.com/restaurant/1178153652,336,4.27,16
9385,공방163,삼선동,1129055500,삼선동%20공방163,https://m.place.naver.com/restaurant/38325574,null,null,null
9386,피자마루한성대점,삼선동,1129055500,삼선동%20피자마루한성대점,https://m.place.naver.com/restaurant/37890825,91,4.34,9
9387,삼홍생고기전문점,삼선동,1129055500,삼선동%20삼홍생고기전문점,https://m.place.naver.com/restaurant/11679117,62,4.35,17
9388,방목,삼선동,1129055500,삼선동%20방목,https://m.place.naver.com/restaurant/1907044265,346,4.61,167
9389,커핀그루나루신천점,잠실본동,1171065000,잠실본동%20커핀그루나루신천점,https://m.place.naver.com/restaurant/33586527,583,4.32,54
9392,놀부유황오리,잠실본동,1171065000,잠실본동%20놀부유황오리,https://m.place.naver.com/restaurant/33617768,276,4.32,54
9394,나폴레옹과자점잠실점,잠실본동,1171065000,잠실본동%20나폴레옹과자점잠실점,https://m.place.naver.com/restaurant/1754416545,"2,110",4.38,84
9395,굽네치킨잠실본동점,잠실본동,1171065000,잠실본동%20굽네치킨잠실본동점,https://m.place.naver.com/restaurant/13395032,168,4.46,13
9402,스시&롤愛,잠실본동,1171065000,잠실본동%20스시&롤愛,https://m.place.naver.com/restaurant/37637665,null,null,null
9403,커피빈,잠실본동,1171065000,잠실본동%20커피빈,https://m.place.naver.com/restaurant/36948683,"1,118",4.55,28
9405,던킨도너츠,잠실본동,1171065000,잠실본동%20던킨도너츠,https://m.place.naver.com/restaurant/12948219,null,null,null
9406,램플러스신천점,잠실본동,1171065000,잠실본동%20램플러스신천점,https://m.place.naver.com/restaurant/1902251648,"1,060",4.63,"2,250"
9408,서울빈대떡,잠실본동,1171065000,잠실본동%20서울빈대떡,https://m.place.naver.com/restaurant/11628137,176,4.4,45
9409,은성커피숍,잠실본동,1171065000,잠실본동%20은성커피숍,https://m.place.naver.com/restaurant/18450700,26,4.3,1
9410,산오징어마을,잠실본동,1171065000,잠실본동%20산오징어마을,https://m.place.naver.com/restaurant/30887311,37,4.06,15
9412,명가떡집,잠실본동,1171065000,잠실본동%20명가떡집,https://m.place.naver.com/restaurant/12767459,736,4.29,202
9413,커피빈,잠실본동,1171065000,잠실본동%20커피빈,https://m.place.naver.com/restaurant/36948683,"1,118",4.55,28
9414,유원,잠실본동,1171065000,잠실본동%20유원,https://m.place.naver.com/restaurant/13401985,null,null,null
9415,역전식당,잠실본동,1171065000,잠실본동%20역전식당,https://m.place.naver.com/restaurant/33243949,859,4.77,"1,003"
9416,검단양만,잠실본동,1171065000,잠실본동%20검단양만,https://m.place.naver.com/restaurant/33889734,175,4.26,195
9420,뉴욕핫도그앤커피,잠실본동,1171065000,잠실본동%20뉴욕핫도그앤커피,https://m.place.naver.com/restaurant/38276954,429,4.3,5
9422,돈까스집23,잠실본동,1171065000,잠실본동%20돈까스집23,https://m.place.naver.com/restaurant/1168341632,132,4.25,42
9423,맥호프,잠실본동,1171065000,잠실본동%20맥호프,https://m.place.naver.com/restaurant/13443386,388,4.73,349
9424,새마을순대국,잠실본동,1171065000,잠실본동%20새마을순대국,https://m.place.naver.com/restaurant/13050941,154,4.14,23
9425,한가네숯불닭갈비,잠실본동,1171065000,잠실본동%20한가네숯불닭갈비,https://m.place.naver.com/restaurant/1154450030,161,4.55,41
9426,스타벅스,잠실본동,1171065000,잠실본동%20스타벅스,https://m.place.naver.com/restaurant/33331829,"4,265",4.48,164
9427,잠실나그네,잠실본동,1171065000,잠실본동%20잠실나그네,https://m.place.naver.com/restaurant/37293562,128,4.55,48
9428,지니네분식,잠실본동,1171065000,잠실본동%20지니네분식,https://m.place.naver.com/restaurant/1922600726,78,4.16,6
9430,꼴목포차,잠실본동,1171065000,잠실본동%20꼴목포차,https://m.place.naver.com/restaurant/1591912407,137,4.46,16
9431,토마토,잠실본동,1171065000,잠실본동%20토마토,https://m.place.naver.com/restaurant/1953693888,null,null,null
9432,파파존스피자잠실점,잠실본동,1171065000,잠실본동%20파파존스피자잠실점,https://m.place.naver.com/restaurant/13397562,375,4.43,16
9433,이디야커피,잠실본동,1171065000,잠실본동%20이디야커피,https://m.place.naver.com/restaurant/1114153467,null,null,null
9436,토마루해물칼국수,잠실본동,1171065000,잠실본동%20토마루해물칼국수,https://m.place.naver.com/restaurant/18843957,801,4.42,240
9437,부일갈매기,잠실본동,1171065000,잠실본동%20부일갈매기,https://m.place.naver.com/restaurant/18570242,297,4.56,452
9439,잠실고기,잠실본동,1171065000,잠실본동%20잠실고기,https://m.place.naver.com/restaurant/1475048474,"1,072",4.69,763
9440,할리스커피,잠실본동,1171065000,잠실본동%20할리스커피,https://m.place.naver.com/restaurant/611122241,null,null,null
9442,누들보쌈,잠실본동,1171065000,잠실본동%20누들보쌈,https://m.place.naver.com/restaurant/1445265050,null,null,null
9443,신천돼지,잠실본동,1171065000,잠실본동%20신천돼지,https://m.place.naver.com/restaurant/36886211,934,4.73,919
9444,큰집닭강정,잠실본동,1171065000,잠실본동%20큰집닭강정,https://m.place.naver.com/restaurant/1072568474,173,4.35,14
9446,곱창,잠실본동,1171065000,잠실본동%20곱창,https://m.place.naver.com/restaurant/1475048474,"1,072",4.69,763
9447,삼미리식당,잠실본동,1171065000,잠실본동%20삼미리식당,https://m.place.naver.com/restaurant/1333335154,213,4.34,168
9448,명가왕만두,잠실본동,1171065000,잠실본동%20명가왕만두,https://m.place.naver.com/restaurant/1277017532,339,4.18,8
9449,고쿠텐,잠실본동,1171065000,잠실본동%20고쿠텐,https://m.place.naver.com/restaurant/1519709604,732,4.58,418
9455,도화서가,잠실본동,1171065000,잠실본동%20도화서가,https://m.place.naver.com/restaurant/1076429539,null,null,null
9456,셜록홈즈,잠실본동,1171065000,잠실본동%20셜록홈즈,https://m.place.naver.com/restaurant/1104521738,65,4.5,346
9457,김복남맥주,잠실본동,1171065000,잠실본동%20김복남맥주,https://m.place.naver.com/restaurant/1233068468,138,4.38,22
9458,깻잎닭강정,잠실본동,1171065000,잠실본동%20깻잎닭강정,https://m.place.naver.com/restaurant/34699181,null,null,null
9459,신흥속초코다리,잠실본동,1171065000,잠실본동%20신흥속초코다리,https://m.place.naver.com/restaurant/1203474809,107,4.18,2
9461,명륜진사갈비,잠실본동,1171065000,잠실본동%20명륜진사갈비,https://m.place.naver.com/restaurant/1588330899,null,null,null
9462,장미맨숀,잠실본동,1171065000,잠실본동%20장미맨숀,https://m.place.naver.com/restaurant/1172724778,206,4.29,181
9463,밀회관,잠실본동,1171065000,잠실본동%20밀회관,https://m.place.naver.com/restaurant/1912275762,389,4.42,288
9464,원할머니보쌈,잠실본동,1171065000,잠실본동%20원할머니보쌈,https://m.place.naver.com/restaurant/1639167379,null,null,null
9466,명성왕족발,잠실본동,1171065000,잠실본동%20명성왕족발,https://m.place.naver.com/restaurant/1497970824,288,4.3,4
9467,비주,잠실본동,1171065000,잠실본동%20비주,https://m.place.naver.com/restaurant/1555613602,null,null,null
9468,새내역찌개,잠실본동,1171065000,잠실본동%20새내역찌개,https://m.place.naver.com/restaurant/1257527375,156,4.38,16
9469,터치카페,역삼2동,1168065000,역삼2동%20터치카페,https://m.place.naver.com/restaurant/142540298,null,null,null
9471,중화요리일품,역삼2동,1168065000,역삼2동%20중화요리일품,https://m.place.naver.com/restaurant/31730244,633,4.47,2
9475,푸드2900,역삼2동,1168065000,역삼2동%20푸드2900,https://m.place.naver.com/restaurant/20619316,288,4.49,4
9476,사량도,역삼2동,1168065000,역삼2동%20사량도,https://m.place.naver.com/restaurant/36449603,225,4.1,34
9478,할리스커피,역삼2동,1168065000,역삼2동%20할리스커피,https://m.place.naver.com/restaurant/1052747813,"3,046",4.43,129
9479,남경,역삼2동,1168065000,역삼2동%20남경,https://m.place.naver.com/restaurant/1886933849,96,4.21,7
9481,모자이크,역삼2동,1168065000,역삼2동%20모자이크,https://m.place.naver.com/restaurant/1138057186,null,null,null
9482,하이힐,역삼2동,1168065000,역삼2동%20하이힐,https://m.place.naver.com/restaurant/12756167,406,4.61,734
9483,여수,역삼2동,1168065000,역삼2동%20여수,https://m.place.naver.com/restaurant/37452646,178,4.12,7
9484,가무,역삼2동,1168065000,역삼2동%20가무,https://m.place.naver.com/restaurant/1217967243,null,null,null
9485,카페,역삼2동,1168065000,역삼2동%20카페,https://m.place.naver.com/restaurant/35603926,"5,178",4.33,"3,554"
9489,아띠,역삼2동,1168065000,역삼2동%20아띠,https://m.place.naver.com/restaurant/1451181445,43,5,78
9490,가온,역삼2동,1168065000,역삼2동%20가온,https://m.place.naver.com/restaurant/87020613,null,null,null
9491,토프레소,역삼2동,1168065000,역삼2동%20토프레소,https://m.place.naver.com/restaurant/1081926222,null,null,null
9492,육천중국요리,역삼2동,1168065000,역삼2동%20육천중국요리,https://m.place.naver.com/restaurant/18589971,135,4.17,2
9494,유끼스시,역삼2동,1168065000,역삼2동%20유끼스시,https://m.place.naver.com/restaurant/31047746,267,4.31,30
9495,커피빈코리아역삼동태광타워점,역삼2동,1168065000,역삼2동%20커피빈코리아역삼동태광타워점,https://m.place.naver.com/restaurant/71809858,null,null,null
9496,롯데리아,역삼2동,1168065000,역삼2동%20롯데리아,https://m.place.naver.com/restaurant/32769025,"3,013",4.22,118
9497,맥도날드,역삼2동,1168065000,역삼2동%20맥도날드,https://m.place.naver.com/restaurant/1687420221,"4,789",4.32,106
9498,어화,역삼2동,1168065000,역삼2동%20어화,https://m.place.naver.com/restaurant/148378644,162,4.33,17
9502,윤화돈까스기사식당,역삼2동,1168065000,역삼2동%20윤화돈까스기사식당,https://m.place.naver.com/restaurant/13100219,"1,529",4.36,445
9504,오토김밥,역삼2동,1168065000,역삼2동%20오토김밥,https://m.place.naver.com/restaurant/1171714242,506,4.36,69
9505,누나홀닭역삼개나리점,역삼2동,1168065000,역삼2동%20누나홀닭역삼개나리점,https://m.place.naver.com/restaurant/37009268,168,4.47,7
9506,콩이네집,역삼2동,1168065000,역삼2동%20콩이네집,https://m.place.naver.com/restaurant/1289289931,294,4.46,3
9508,명랑시대쌀핫도그,역삼2동,1168065000,역삼2동%20명랑시대쌀핫도그,https://m.place.naver.com/restaurant/246000178,"1,499",4.43,75
9511,샐러디,역삼2동,1168065000,역삼2동%20샐러디,https://m.place.naver.com/restaurant/36690549,"1,116",4.47,216
9512,여왕의브런치,역삼2동,1168065000,역삼2동%20여왕의브런치,https://m.place.naver.com/restaurant/1882142064,null,null,null
9513,제주항,역삼2동,1168065000,역삼2동%20제주항,https://m.place.naver.com/restaurant/1784581593,159,4.45,14
9514,신림백순대전주집,역삼2동,1168065000,역삼2동%20신림백순대전주집,https://m.place.naver.com/restaurant/1367849084,null,null,null
9515,묵호항,역삼2동,1168065000,역삼2동%20묵호항,https://m.place.naver.com/restaurant/18577510,84,4.57,104
9516,가츠가게,역삼2동,1168065000,역삼2동%20가츠가게,https://m.place.naver.com/restaurant/1683549281,939,4.17,516
9517,동경스시,역삼2동,1168065000,역삼2동%20동경스시,https://m.place.naver.com/restaurant/13277532,155,4.26,15
9518,라이브,역삼2동,1168065000,역삼2동%20라이브,https://m.place.naver.com/restaurant/1642763510,null,null,null
9519,멜로워,역삼2동,1168065000,역삼2동%20멜로워,https://m.place.naver.com/restaurant/1275470400,709,4.42,152
9521,반미362,역삼2동,1168065000,역삼2동%20반미362,https://m.place.naver.com/restaurant/1003159689,354,4.43,71
9522,진풍정,역삼2동,1168065000,역삼2동%20진풍정,https://m.place.naver.com/restaurant/11834756,150,4.1,"2,067"
9523,고카페,역삼2동,1168065000,역삼2동%20고카페,https://m.place.naver.com/restaurant/1024586870,null,null,null
9525,샤크,역삼2동,1168065000,역삼2동%20샤크,https://m.place.naver.com/restaurant/1153003796,null,null,null
9526,역삼동찹쌀순대국,역삼2동,1168065000,역삼2동%20역삼동찹쌀순대국,https://m.place.naver.com/restaurant/37801077,597,4.15,120
9527,비에이치서비스,역삼2동,1168065000,역삼2동%20비에이치서비스,https://m.place.naver.com/restaurant/1162829132,null,null,null
9528,대박닭강정,역삼2동,1168065000,역삼2동%20대박닭강정,https://m.place.naver.com/restaurant/21224805,152,4.46,8
9529,스타벅스,역삼2동,1168065000,역삼2동%20스타벅스,https://m.place.naver.com/restaurant/1086067689,"6,344",4.51,619
9530,삼탱이시래기밥,역삼2동,1168065000,역삼2동%20삼탱이시래기밥,https://m.place.naver.com/restaurant/1359699651,402,4.67,14
9531,토부,역삼2동,1168065000,역삼2동%20토부,https://m.place.naver.com/restaurant/1273760163,null,null,null
9537,수타우동겐,역삼2동,1168065000,역삼2동%20수타우동겐,https://m.place.naver.com/restaurant/1159445629,null,null,null
9542,세라젬웰카페,역삼2동,1168065000,역삼2동%20세라젬웰카페,https://m.place.naver.com/restaurant/1382234782,388,4.52,30
9543,선술집,역삼2동,1168065000,역삼2동%20선술집,https://m.place.naver.com/restaurant/31509806,"1,040",4.37,"1,138"
9544,오토,역삼2동,1168065000,역삼2동%20오토,https://m.place.naver.com/restaurant/1171714242,506,4.36,69
9545,스타벅스,역삼2동,1168065000,역삼2동%20스타벅스,https://m.place.naver.com/restaurant/1086067689,"6,344",4.51,619
9546,버거킹선릉역점,역삼2동,1168065000,역삼2동%20버거킹선릉역점,https://m.place.naver.com/restaurant/11684276,"5,146",4.41,79
9547,북촌순두부보쌈,역삼2동,1168065000,역삼2동%20북촌순두부보쌈,https://m.place.naver.com/restaurant/37290294,521,4.26,57
9549,산동성,응암1동,1138058000,응암1동%20산동성,https://m.place.naver.com/restaurant/19542202,802,4.27,72
9550,도미노피자,응암1동,1138058000,응암1동%20도미노피자,https://m.place.naver.com/restaurant/35749598,318,4.39,31
9551,탑노래뱅크,응암1동,1138058000,응암1동%20탑노래뱅크,https://m.place.naver.com/restaurant/1905733108,null,null,null
9552,루시,응암1동,1138058000,응암1동%20루시,https://m.place.naver.com/restaurant/1325707330,23,4.59,1
9553,해바라기분식,응암1동,1138058000,응암1동%20해바라기분식,https://m.place.naver.com/restaurant/18681384,220,4.54,8
9554,은평양촌리,응암1동,1138058000,응암1동%20은평양촌리,https://m.place.naver.com/restaurant/20135167,null,null,null
9555,잔치잔치,응암1동,1138058000,응암1동%20잔치잔치,https://m.place.naver.com/restaurant/1662677447,null,null,null
9556,섬섬옥수,응암1동,1138058000,응암1동%20섬섬옥수,https://m.place.naver.com/restaurant/1891497846,null,null,null
9557,BHC치킨,응암1동,1138058000,응암1동%20BHC치킨,https://m.place.naver.com/restaurant/19931519,935,4.16,36
9558,이삭토스트,응암1동,1138058000,응암1동%20이삭토스트,https://m.place.naver.com/restaurant/38563744,"1,651",4.49,27
9560,펀비어킹은평서부병원점,응암1동,1138058000,응암1동%20펀비어킹은평서부병원점,https://m.place.naver.com/restaurant/38251536,184,4.43,4
